_id,label,message
64b8f987a46019cfd17ef0d8,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
64b8f987a46019cfd17ef0d9,ham,(You didn't hear it from me)
64b8f987a46019cfd17ef0da,ham,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
64b8f987a46019cfd17ef0db,ham,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
64b8f987a46019cfd17ef0dc,spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
64b8f987a46019cfd17ef0dd,ham,She ran off with a younger man. we will make pretty babies together :)
64b8f987a46019cfd17ef0de,spam,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
64b8f987a46019cfd17ef0df,ham,O ic lol. Should play 9 doors sometime yo
64b8f987a46019cfd17ef0e0,ham,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
64b8f987a46019cfd17ef0e1,ham,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
64b8f987a46019cfd17ef0e2,ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
64b8f987a46019cfd17ef0e3,ham,Hmmm.still we dont have opener?
64b8f987a46019cfd17ef0e4,ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
64b8f987a46019cfd17ef0e5,ham,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
64b8f987a46019cfd17ef0e6,ham,I will vote for wherever my heart guides me
64b8f987a46019cfd17ef0e7,ham,With my sis lor... We juz watched italian job.
64b8f987a46019cfd17ef0e8,ham,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
64b8f987a46019cfd17ef0e9,ham,Lmao you know me so well...
64b8f987a46019cfd17ef0ea,spam,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
64b8f987a46019cfd17ef0eb,ham,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
64b8f987a46019cfd17ef0ec,ham,Goodnight da thangam I really miss u dear.
64b8f987a46019cfd17ef0ed,ham,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
64b8f987a46019cfd17ef0ee,ham,"Geeeee ... Your internet is really bad today, eh ?"
64b8f987a46019cfd17ef0ef,spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
64b8f987a46019cfd17ef0f0,ham,I think i am disturbing her da
64b8f987a46019cfd17ef0f1,ham,"Sorry, I'll call you  later. I am in meeting sir."
64b8f987a46019cfd17ef0f2,ham,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
64b8f987a46019cfd17ef0f3,ham,Ok i also wan 2 watch e 9 pm show...
64b8f987a46019cfd17ef0f4,ham,I dunno lei... Like dun haf...
64b8f987a46019cfd17ef0f5,ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
64b8f987a46019cfd17ef0f6,ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
64b8f987a46019cfd17ef0f7,spam,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 
64b8f987a46019cfd17ef0f8,ham,Talk to g and x about that
64b8f987a46019cfd17ef0f9,ham,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
64b8f987a46019cfd17ef0fa,spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
64b8f987a46019cfd17ef0fb,ham,As in different styles?
64b8f987a46019cfd17ef0fc,spam,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
64b8f987a46019cfd17ef0fd,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..
64b8f987a46019cfd17ef0fe,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
64b8f987a46019cfd17ef0ff,spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
64b8f987a46019cfd17ef100,ham,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
64b8f987a46019cfd17ef101,ham,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh."
64b8f987a46019cfd17ef102,spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
64b8f987a46019cfd17ef103,ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
64b8f987a46019cfd17ef104,ham,"Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD..
ham	Yeah, give me a call if you've got a minute
ham	HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"""
64b8f987a46019cfd17ef105,ham,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
64b8f987a46019cfd17ef106,ham,Aiya we discuss later lar... Pick ü up at 4 is it?
64b8f987a46019cfd17ef107,ham,Hey happy birthday...
64b8f987a46019cfd17ef108,ham,Sorry i missed your call. Can you please call back.
64b8f987a46019cfd17ef109,ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
64b8f987a46019cfd17ef10a,ham,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
64b8f987a46019cfd17ef10b,ham,I wont do anything de.
64b8f987a46019cfd17ef10c,ham,What type of stuff do you sing?
64b8f987a46019cfd17ef10d,ham,"St andre, virgil's cream"
64b8f987a46019cfd17ef10e,ham,No no. I will check all rooms befor activities
64b8f987a46019cfd17ef10f,ham,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
64b8f987a46019cfd17ef110,ham,Gokila is talking with you aha:)
64b8f987a46019cfd17ef111,ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
64b8f987a46019cfd17ef112,ham,K.k.this month kotees birthday know?
64b8f987a46019cfd17ef113,ham,But i'm really really broke oh. No amount is too small even  &lt;#&gt; 
64b8f987a46019cfd17ef114,ham,Sorry about that this is my mates phone and i didnt write it love Kate
64b8f987a46019cfd17ef115,spam,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
64b8f987a46019cfd17ef116,ham,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
64b8f987a46019cfd17ef117,ham,"Aight, call me once you're close"
64b8f987a46019cfd17ef118,ham,Nope thats fine. I might have a nap tho! 
64b8f987a46019cfd17ef119,spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
64b8f987a46019cfd17ef11a,ham,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
64b8f987a46019cfd17ef11b,ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
64b8f987a46019cfd17ef11c,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
64b8f987a46019cfd17ef11d,ham,Ding me on ya break fassyole! Blacko from londn
64b8f987a46019cfd17ef11e,ham,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
64b8f987a46019cfd17ef11f,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
64b8f987a46019cfd17ef120,ham,Oh you got many responsibilities.
64b8f987a46019cfd17ef121,spam,You have 1 new message. Please call 08715205273
64b8f987a46019cfd17ef122,ham,I've reached sch already...
64b8f987a46019cfd17ef123,spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
64b8f987a46019cfd17ef124,ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
64b8f987a46019cfd17ef125,ham,Argh why the fuck is nobody in town ;_;
64b8f987a46019cfd17ef126,spam,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
64b8f987a46019cfd17ef127,ham,Thanks. Fills me with complete calm and reassurance! 
64b8f987a46019cfd17ef128,ham,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
64b8f987a46019cfd17ef129,ham,Are you driving or training?
64b8f987a46019cfd17ef12a,ham,Lol for real. She told my dad I have cancer
64b8f987a46019cfd17ef12b,spam,PRIVATE! Your 2003 Account Statement for 078
64b8f987a46019cfd17ef12c,ham,"Oops I did have it,  &lt;#&gt; ?"
64b8f987a46019cfd17ef12d,ham,NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?
64b8f987a46019cfd17ef12e,ham,"Hi Chikku, send some nice msgs"
64b8f987a46019cfd17ef12f,ham,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
64b8f987a46019cfd17ef130,ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
64b8f987a46019cfd17ef131,ham,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola"
64b8f987a46019cfd17ef132,ham,Cuz ibored. And don wanna study
64b8f987a46019cfd17ef133,ham,Wot about on wed nite I am 3 then but only til 9!
64b8f987a46019cfd17ef134,ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
64b8f987a46019cfd17ef135,ham,Any way where are you and what doing.
64b8f987a46019cfd17ef136,ham,That sucks. I'll go over so u can do my hair. You'll do it free right?
64b8f987a46019cfd17ef137,ham,it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
64b8f987a46019cfd17ef138,ham,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep."
64b8f987a46019cfd17ef139,ham,Sday only joined.so training we started today:)
64b8f987a46019cfd17ef13a,ham,Sorry * was at the grocers.
64b8f987a46019cfd17ef13b,ham,There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
64b8f987a46019cfd17ef13c,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
64b8f987a46019cfd17ef13d,ham,Yup... I havent been there before... You want to go for the yoga? I can call up to book 
64b8f987a46019cfd17ef13e,ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
64b8f987a46019cfd17ef13f,ham,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
64b8f987a46019cfd17ef140,spam,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
64b8f987a46019cfd17ef141,ham,Now that you have started dont stop. Just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
64b8f987a46019cfd17ef142,ham,Hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love Kate
64b8f987a46019cfd17ef143,ham,I'm in office now da:)where are you?
64b8f987a46019cfd17ef144,ham,Aiyar u so poor thing... I give u my support k... Jia you! I'll think of u...
64b8f987a46019cfd17ef145,ham,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
64b8f987a46019cfd17ef146,spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
64b8f987a46019cfd17ef147,ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
64b8f987a46019cfd17ef148,ham,Pls call me da. What happen.
64b8f987a46019cfd17ef149,ham,"Happy new year to u and ur family...may this new year bring happiness , stability and tranquility to ur vibrant colourful life:):)"
64b8f987a46019cfd17ef14a,ham,No problem with the renewal. I.ll do it right away but i dont know his details.
64b8f987a46019cfd17ef14b,ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
64b8f987a46019cfd17ef14c,ham,Haven't left yet so probably gonna be here til dinner
64b8f987a46019cfd17ef14d,ham,"Like  &lt;#&gt; , same question"
64b8f987a46019cfd17ef14e,ham,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY
64b8f987a46019cfd17ef14f,ham,"Sir, I need Velusamy sir's date of birth and company bank facilities details."
64b8f987a46019cfd17ef150,ham,K k:) sms chat with me.
64b8f987a46019cfd17ef151,ham,I will come with karnan car. Please wait till 6pm will directly goto doctor.
64b8f987a46019cfd17ef152,ham,No but the bluray player can
64b8f987a46019cfd17ef153,ham,Ok... Then r we meeting later?
64b8f987a46019cfd17ef154,ham,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
64b8f987a46019cfd17ef155,ham,Just send a text. We'll skype later.
64b8f987a46019cfd17ef156,ham,Ok leave no need to ask
64b8f987a46019cfd17ef157,spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p"
64b8f987a46019cfd17ef158,ham,Ü still got lessons?  Ü in sch?
64b8f987a46019cfd17ef159,ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
64b8f987a46019cfd17ef15a,ham,Oh did you charge camera
64b8f987a46019cfd17ef15b,ham,"I‘ve got some salt, you can rub it in my open wounds if you like!"
64b8f987a46019cfd17ef15c,ham,Now i'm going for lunch.
64b8f987a46019cfd17ef15d,ham,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
64b8f987a46019cfd17ef15e,ham,Oh k. . I will come tomorrow
64b8f987a46019cfd17ef15f,ham,"Aight, text me tonight and we'll see what's up"
64b8f987a46019cfd17ef160,ham,U 2.
64b8f987a46019cfd17ef161,ham,Water logging in desert. Geoenvironmental implications.
64b8f987a46019cfd17ef162,ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
64b8f987a46019cfd17ef163,ham,Company is very good.environment is terrific and food is really nice:)
64b8f987a46019cfd17ef164,ham,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u "
64b8f987a46019cfd17ef165,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
64b8f987a46019cfd17ef166,ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
64b8f987a46019cfd17ef167,ham,"Babe! I fucking love you too !! You know? Fuck it was so good to hear your voice. I so need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*"
64b8f987a46019cfd17ef168,ham,K sure am in my relatives home. Sms me de. Pls:-)
64b8f987a46019cfd17ef169,ham,I sent them. Do you like?
64b8f987a46019cfd17ef16a,ham,"Fuuuuck I need to stop sleepin, sup"
64b8f987a46019cfd17ef16b,ham,I'm in town now so i'll jus take mrt down later.
64b8f987a46019cfd17ef16c,ham,I just cooked a rather nice salmon a la you
64b8f987a46019cfd17ef16d,ham,I uploaded mine to Facebook
64b8f987a46019cfd17ef16e,ham,WHAT TIME U WRKIN?
64b8f987a46019cfd17ef16f,ham,Okie
64b8f987a46019cfd17ef170,spam,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
64b8f987a46019cfd17ef171,spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
64b8f987a46019cfd17ef172,ham,"Sorry, I'll call later"
64b8f987a46019cfd17ef173,ham,Oh oh... Den muz change plan liao... Go back have to yan jiu again...
64b8f987a46019cfd17ef174,ham,"It's wylie, you in tampa or sarasota?"
64b8f987a46019cfd17ef175,ham,Ok... Take ur time n enjoy ur dinner...
64b8f987a46019cfd17ef176,ham,Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
64b8f987a46019cfd17ef177,spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
64b8f987a46019cfd17ef178,ham,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..
64b8f987a46019cfd17ef179,ham,She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.
64b8f987a46019cfd17ef17a,ham,Ugh my leg hurts. Musta overdid it on mon.
64b8f987a46019cfd17ef17b,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
64b8f987a46019cfd17ef17c,spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
64b8f987a46019cfd17ef17d,ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
64b8f987a46019cfd17ef17e,ham,Me fine..absolutly fine
64b8f987a46019cfd17ef17f,ham,How come she can get it? Should b quite diff to guess rite...
64b8f987a46019cfd17ef180,spam,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
64b8f987a46019cfd17ef181,ham,I will reach ur home in  &lt;#&gt;  minutes
64b8f987a46019cfd17ef182,ham,"Babe, I'm answering you, can't you see me ? Maybe you'd better reboot YM ... I got the photo ... It's great !"
64b8f987a46019cfd17ef183,ham,Hi.what you think about match?
64b8f987a46019cfd17ef184,ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
64b8f987a46019cfd17ef185,ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.
64b8f987a46019cfd17ef186,ham,It is only yesterday true true.
64b8f987a46019cfd17ef187,ham,K.k.how is your business now?
64b8f987a46019cfd17ef188,ham,3 pa but not selected.
64b8f987a46019cfd17ef189,spam,Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468
64b8f987a46019cfd17ef18a,ham,I keep ten rs in my shelf:) buy two egg.
64b8f987a46019cfd17ef18b,ham,I am late. I will be there at
64b8f987a46019cfd17ef18c,ham,Well thats nice. Too bad i cant eat it
64b8f987a46019cfd17ef18d,ham,I accidentally brought em home in the box
64b8f987a46019cfd17ef18e,ham,Pls she needs to dat slowly or she will vomit more.
64b8f987a46019cfd17ef18f,ham,I have to take exam with in march 3
64b8f987a46019cfd17ef190,ham,"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)"
64b8f987a46019cfd17ef191,ham,5 nights...We nt staying at port step liao...Too ex
64b8f987a46019cfd17ef192,ham,If I die I want u to have all my stuffs.
64b8f987a46019cfd17ef193,ham,OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
64b8f987a46019cfd17ef194,ham,Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
64b8f987a46019cfd17ef195,ham,Prabha..i'm soryda..realy..frm heart i'm sory
64b8f987a46019cfd17ef196,ham,I re-met alex nichols from middle school and it turns out he's dealing!
64b8f987a46019cfd17ef197,spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
64b8f987a46019cfd17ef198,ham,It means u could not keep ur words.
64b8f987a46019cfd17ef199,ham,"Nope, I'm still in the market"
64b8f987a46019cfd17ef19a,ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
64b8f987a46019cfd17ef19b,spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
64b8f987a46019cfd17ef19c,ham,Hey what how about your project. Started aha da.
64b8f987a46019cfd17ef19d,ham,Ok cool. See ya then.
64b8f987a46019cfd17ef19e,ham,Am on the uworld site. Am i buying the qbank only or am i buying it with the self assessment also?
64b8f987a46019cfd17ef19f,ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
64b8f987a46019cfd17ef1a0,spam,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch 
64b8f987a46019cfd17ef1a1,ham,Yeah I can still give you a ride
64b8f987a46019cfd17ef1a2,ham,"Jay wants to work out first, how's 4 sound?"
64b8f987a46019cfd17ef1a3,ham,"Gud gud..k, chikku tke care.. sleep well gud nyt"
64b8f987a46019cfd17ef1a4,ham,Its a part of checking IQ
64b8f987a46019cfd17ef1a5,ham,Hmm thinking lor...
64b8f987a46019cfd17ef1a6,ham,Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
64b8f987a46019cfd17ef1a7,ham,thanks for the temales it was wonderful. Thank. Have a great week.
64b8f987a46019cfd17ef1a8,ham,Thank you princess! I want to see your nice juicy booty...
64b8f987a46019cfd17ef1a9,ham,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
64b8f987a46019cfd17ef1aa,ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..
64b8f987a46019cfd17ef1ab,ham,U come n search tat vid..not finishd..
64b8f987a46019cfd17ef1ac,ham,"K I'm leaving soon, be there a little after 9"
64b8f987a46019cfd17ef1ad,spam,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+
64b8f987a46019cfd17ef1ae,ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
64b8f987a46019cfd17ef1af,ham,You do your studies alone without anyones help. If you cant no need to study.
64b8f987a46019cfd17ef1b0,ham,Please tell me not all of my car keys are in your purse
64b8f987a46019cfd17ef1b1,ham,I didnt get anything da
64b8f987a46019cfd17ef1b2,ham,Ok... Sweet dreams...
64b8f987a46019cfd17ef1b3,ham,Well she's in for a big surprise!
64b8f987a46019cfd17ef1b4,ham,"As usual..iam fine, happy &amp; doing well..:)"
64b8f987a46019cfd17ef1b5,ham,1 in cbe. 2 in chennai.
64b8f987a46019cfd17ef1b6,ham,Can help u swoop by picking u up from wherever ur other birds r meeting if u want.
64b8f987a46019cfd17ef1b7,ham,If anyone calls for a treadmill say you'll buy it. Make sure its working. I found an ad on Craigslist selling for $ &lt;#&gt; .
64b8f987a46019cfd17ef1b8,ham,I absolutely LOVE South Park! I only recently started watching the office.
64b8f987a46019cfd17ef1b9,ham,Did you see that film:)
64b8f987a46019cfd17ef1ba,ham,Pls speak with me. I wont ask anything other then you friendship.
64b8f987a46019cfd17ef1bb,ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
64b8f987a46019cfd17ef1bc,ham,Gud ni8.swt drms.take care
64b8f987a46019cfd17ef1bd,ham,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
64b8f987a46019cfd17ef1be,ham,Anything lar then ü not going home 4 dinner?
64b8f987a46019cfd17ef1bf,ham,"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx"
64b8f987a46019cfd17ef1c0,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy "
64b8f987a46019cfd17ef1c1,ham,Did u fix the teeth?if not do it asap.ok take care.
64b8f987a46019cfd17ef1c2,ham,So u wan 2 come for our dinner tonight a not?
64b8f987a46019cfd17ef1c3,ham,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
64b8f987a46019cfd17ef1c4,ham,Its too late:)but its k.wish you the same.
64b8f987a46019cfd17ef1c5,ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
64b8f987a46019cfd17ef1c6,ham,Oh yeah clearly it's my fault
64b8f987a46019cfd17ef1c7,ham,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?
64b8f987a46019cfd17ef1c8,ham,"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ..."
64b8f987a46019cfd17ef1c9,spam,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
64b8f987a46019cfd17ef1ca,ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
64b8f987a46019cfd17ef1cb,ham,"Vikky, come around  &lt;TIME&gt; .."
64b8f987a46019cfd17ef1cc,ham,"And how you will do that, princess? :)"
64b8f987a46019cfd17ef1cd,ham,I have gone into get info bt dont know what to do
64b8f987a46019cfd17ef1ce,ham,"Yeah, probably here for a while"
64b8f987a46019cfd17ef1cf,ham,Sent me ur email id soon
64b8f987a46019cfd17ef1d0,spam,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
